Comment Id,Date / Time,From Id,From,Message,Likes,Comments
10157361185413044_10157361222473044,2019-06-24 12:25:32,,,Anthrax    Overkill  iced Earth 🤟🤟🤟😎😎schön wär's,0,0
10157361185413044_10157361222618044,2019-06-24 12:25:38,,,"AGAINST ME!
PULLEY
LAGWAGON",0,0
10157361185413044_10157361222793044,2019-06-24 12:25:44,,,"Brothers of Metal, Nigthwish, Powerwolf",0,0
10157361185413044_10157361222818044,2019-06-24 12:25:46,,,Harakiri for the Sky,0,0
10157361185413044_10157361222853044,2019-06-24 12:25:47,,,Korn,0,0
10157361185413044_10157361226413044,2019-06-24 12:25:51,,,"Nofx
Rancid",0,0
10157361185413044_10157361226433044,2019-06-24 12:25:52,,,"Heaven Shall Burn, Orbit Culture, Whitechapel,

Nice To Eat You (Besti Schwizer Core Band 😍😍🤘)

Equilibrium, Korn, Bury Tomorrow, JBO, Knorkator, Green Day, u viiiiu meh no 😍🤣🤘",2,0
10157361185413044_10157361226458044,2019-06-24 12:25:53,,,"ZSK
Friedli und Fränz
Kärbholz
Booze & Glory
Donots
Rude Tins
Schmutzki

Wär kuul we da die eint oder anderi Band chiem vo dene 😜",4,0
10157361185413044_10157361226513044,2019-06-24 12:25:57,,,"Die Ärzte
Broilers
Tenacoius D
ME FIRST AND THE GIMME GIMMES!!!! Wöu das Johr eres konzärt abgseid worde esch!",2,0
10157361185413044_10157361226523044,2019-06-24 12:25:58,,,"Polar
The Lillingtons
Teenage Bottlerocket
Descendants
The Bouncing Souls
Comeback Kid
Madball
The Ghost Inside
We Ride
Boysetsfire
Tiger Army
Cock Sparrer
Cockney Rejects
Dead to me
The Distillers
Left Alone
Nerf Herder
Rancid
Street Dogs

🤘🏻😎🤘🏻",1,0
10157361185413044_10157361226528044,2019-06-24 12:25:59,,,"Arch Enemy, Eluveitie, In Extremo, Dropkick Murphys, Green Day, inflames, Eskimo Callboy, volbeat, Frei.Wild, parkway drive, nightwish, foo fighters,",1,1
10157361185413044_10157361226583044,2019-06-24 12:26:01,,,Andrea Manuel Isler Verbrennt die Hexe🤣,0,0
10157361185413044_10157361226603044,2019-06-24 12:26:02,,,Fever 333!😍,0,0
10157361185413044_10157361226648044,2019-06-24 12:26:04,,,J.b.o,1,0
10157361185413044_10157361230203044,2019-06-24 12:26:04,,,"Fuchsteufelswild, Majestica, Wind Rose, Temperance, Exit Eden, Phantom Elite <3",1,0
10157361185413044_10157361230218044,2019-06-24 12:26:06,,,"Calico Official
Tool
Sum41
The Browning",1,1
10157361185413044_10157361230278044,2019-06-24 12:26:09,,,enter shikari,1,0
10157361185413044_10157361230368044,2019-06-24 12:26:13,,,"MAD Ball,terror,System of a down,foo Fighters,Bongo Kidz",4,1
10157361185413044_10157361230388044,2019-06-24 12:26:14,,,Judas Priest,1,0
10157361185413044_10157361233923044,2019-06-24 12:26:17,,,DJ BOBO,5,0
10157361185413044_10157361233948044,2019-06-24 12:26:18,,,"Calico, Lass Dass, Ärzte, System of a Down, Knorkator, Gutalax",3,0
10157361185413044_10157361233978044,2019-06-24 12:26:19,,,"Rammstein, guns n roses, marilyn manson 
System of a down

AIRBOURNE 🤘😉",0,0
10157361185413044_10157361234013044,2019-06-24 12:26:20,,,Witherfall,0,0
10157361185413044_10157361236228044,2019-06-24 12:26:22,,,annisokay,0,0
10157361185413044_10157361237683044,2019-06-24 12:26:32,,,GUANO APES!!🤘🏽🐵🤘🏽,0,0
10157361185413044_10157361237773044,2019-06-24 12:26:37,,,Rammstein,1,1
10157361185413044_10157361237778044,2019-06-24 12:26:38,,,Driven Under 🤘🏻🤘🏻🤘🏻🤘🏻,1,0
10157361185413044_10157361241333044,2019-06-24 12:26:40,,,Volbeat / A Day To Remember/  Good Charlotte / Unantastbar,40,0
10157361185413044_10157361241398044,2019-06-24 12:26:43,,,"Gojira, Jinjer, A7X, Scars on Broadway, Machine Head",1,0
10157361185413044_10157361241413044,2019-06-24 12:26:44,,,Volbeat,2,0
10157361185413044_10157361241473044,2019-06-24 12:26:46,,,Torsofuck,0,0
10157361185413044_10157361241483044,2019-06-24 12:26:47,,,Engst roger betontod massendefekt Onkel,0,0
10157361185413044_10157361249008044,2019-06-24 12:27:03,,,Septris,2,0
10157361185413044_10157361249148044,2019-06-24 12:27:09,,,MAXIMUM THE HORMONS!,2,0
10157361185413044_10157361252758044,2019-06-24 12:27:15,,,Iron Maiden😍,1,1
10157361185413044_10157361259868044,2019-06-24 12:27:22,,,LANDMVRKS,1,0
10157361185413044_10157361259903044,2019-06-24 12:27:24,,,"Rammstein, Helvetica, Callejon, (WBTBWB) We butter the bread with butter, Five finger death punch. 🤘🤘",2,0
10157361185413044_10157361259943044,2019-06-24 12:27:25,,,"Rise of the northstar
Deeznut
Skillet
Korn 
Alice in chains",6,0
10157361185413044_10157361259983044,2019-06-24 12:27:27,,,Thrice,0,0
10157361185413044_10157361263548044,2019-06-24 12:27:30,,,Mindcolision,3,0
10157361185413044_10157361263553044,2019-06-24 12:27:30,,,"Disturbed, Rammstein, Powerwolf, Booldhound Gang, Metallica, Die Ärzte, Marylin Manson, Billy Talent, Bad Religion, Alien Ant Farm,",0,0
10157361185413044_10157361263578044,2019-06-24 12:27:31,,,Volbeat / good charlotte / Billy talent / ärtze /,2,0
10157361185413044_10157361263713044,2019-06-24 12:27:36,,,Rammstein!!!,5,0
10157361185413044_10157361263733044,2019-06-24 12:27:37,,,"Kontrust, Hollywood Undead, Exit Eden, Ankor, The Charm The Fury",2,0
10157361185413044_10157361263828044,2019-06-24 12:27:39,,,"Skid Row, Broilers, Die Ärzte, Clawfinger, Green Day, The Offspring, Steel Panther, 69 Eyes",0,0
10157361185413044_10157361263968044,2019-06-24 12:27:46,,,"Jennifer Rostock, Vader, Heilung, The Algorithm",0,0
10157361185413044_10157361264018044,2019-06-24 12:27:47,,,Bodycount... The Rumjacks.. Ärzte,0,0
10157361185413044_10157361264148044,2019-06-24 12:27:49,,,"Iron maiden, alice cooper",0,0
10157361185413044_10157361264248044,2019-06-24 12:27:51,,,🍻🍻🍻XII Gallon Overdose🍻🍻🍻,6,0
10157361185413044_10157361264368044,2019-06-24 12:27:54,,,Ghost!!,0,0
10157361185413044_10157361264528044,2019-06-24 12:28:01,,,Jinjer,0,0
10157361185413044_10157361264563044,2019-06-24 12:28:02,,,"Rammstein, Die Ärzte, Eclipse, Freedom Call, Trivium, Schandmaul..",1,0
10157361185413044_10157361268593044,2019-06-24 12:28:14,,,Tool,0,0
10157361185413044_10157361268673044,2019-06-24 12:28:18,,,"Nightwish, Parkway Drive, Xandria",0,0
10157361185413044_10157361268708044,2019-06-24 12:28:19,,,"Egal, bin eh besoffen.",0,0
10157361185413044_10157361268978044,2019-06-24 12:28:21,,,"Hatebreed,Inflames ,machine head....",1,5
10157361185413044_10157361268993044,2019-06-24 12:28:22,,,PALEFACE als local support,2,0
10157361185413044_10157361271183044,2019-06-24 12:28:28,,,Rammstein,0,0
10157361185413044_10157361272873044,2019-06-24 12:28:32,,,"Panic at the disco 
Neck Deep 
Paramore 
Code orange 
Stick to your guns 
Malevolence 
Turnstile 
Converge
Full of hell",5,0
10157361185413044_10157361273033044,2019-06-24 12:28:37,,,"Mallory Knox
The Bottom Line
Neck Deep
FEVER 333
BRING ME THE HORIZON
New Found Glory
The Nutcutters",1,0
10157361185413044_10157361273088044,2019-06-24 12:28:39,,,"battle beast
d‘artagnan
cradle of filth
forge
saitenstreich
eisbrecher
feuerschwanz
cultus ferox
tanzwut
equilibrium
windrose",7,5
10157361185413044_10157361273133044,2019-06-24 12:28:41,,,"Hämatom
Dropkick Murphys
Volbeat",0,0
10157361185413044_10157361273483044,2019-06-24 12:28:55,,,RAMMSTEIN,5,0
10157361185413044_10157361273493044,2019-06-24 12:28:55,,,"Rammstein
Parway Drive
Arch Enemy
Jinjer
Escape from Wonderland",1,0
10157361185413044_10157361273538044,2019-06-24 12:28:57,,,"Children of Bodom
Epica
Turilli Lione Rhapsody
Rammstein
Trivium 
Sum 41
Billy Talent 
Arch Enemy 
Bullet for my Valentine
Zebrahead
Green Day
Die Ärzte
Slipknot",1,0
10157361185413044_10157361277133044,2019-06-24 12:28:59,,,"Body Count, Bad Religion, Skindred",0,0
10157361185413044_10157361277598044,2019-06-24 12:29:13,,,"Soilwork
Soil
Ghost
In Flames
Trivium
Any Given Day
Dark Tranquility
Starset",19,1
10157361185413044_10157361277883044,2019-06-24 12:29:27,,,Backstreet Boys,0,0
10157361185413044_10157361281708044,2019-06-24 12:29:41,,,"Rammstein
Tenacious d
Gojira
Ghost
The devil and the almighty blues
Witchcraft
Fire down below
Allegaeon
Psychostick
Alestorm
Fleshgod apocalypse
White stripes
Placebo
Franz ferdinand
Black label society
Kadavar
Radio moscow
Annihilator
Red fang
Testament
Queens of the stone age
Lynyrd skynyrd
Powerwolf
Korn
Týr
Sepultura
Kaiser franz josef
Godsmack
In extremo
Body count

Und noch ein paar mittelalter rock bands",21,1
10157361185413044_10157361281768044,2019-06-24 12:29:42,,,"parkway drive, bring me the horizon, architects, beartooth, billy talent, bury tomorrow, rammstein, fever 333, while she sleeps, amity affliction",14,0
10157361185413044_10157361281918044,2019-06-24 12:29:46,,,"Schandmaul, In Extremo, Fiddler's green",1,0
10157361185413044_10157361285753044,2019-06-24 12:29:54,,,"Rammstein, in Extremo, Volbeat, five finger, pro-pain, slipknot,korn.......",3,0
10157361185413044_10157361285778044,2019-06-24 12:29:55,,,"eskimo callboy, unantastbar, coldrain,  any given day, parkway drive , five finger death punch, krawallbrüder",0,0
10157361185413044_10157361285918044,2019-06-24 12:29:57,,,the bloodhound gang,1,0
10157361185413044_10157361286068044,2019-06-24 12:30:01,,,"Die toten hosen, parway drive, slipknot, slayer, volbest, ärzte, betontod, rammstein",19,0
10157361185413044_10157361286168044,2019-06-24 12:30:03,,,I Prevail,2,0
10157361185413044_10157361286203044,2019-06-24 12:30:04,,,"Arch Enemy, Metallica, Rammstein, Iron Maiden, Vollbeat, System of a down",2,0
10157361185413044_10157361286318044,2019-06-24 12:30:09,,,Nightwish,0,0
10157361185413044_10157361286433044,2019-06-24 12:30:13,,,children of bodom,0,0
10157361185413044_10157361290103044,2019-06-24 12:30:24,,,"volbeat, rammstein, rise against, blink 182, offspring, sum41, marilyn manson, system of a down, green day, die ärzte, limp bizkit",17,2
10157361185413044_10157361290168044,2019-06-24 12:30:28,,,PLACEBO,0,0
10157361185413044_10157361290378044,2019-06-24 12:30:39,,,"Varg, Satyricon, Waldgeflüster, Uada, Saor, Schammasch, Darkspace",0,0
10157361185413044_10157361290388044,2019-06-24 12:30:39,,,"Wie wärs mit bands die alle prmiere haben bei euch, und nicht alle jahre das selbe",4,0
10157361185413044_10157361290643044,2019-06-24 12:30:48,,,"Rammstein, Get the Shot, Royal Blood und Irony Of Fate (usem Kanton fürä Kanton 🐻)",2,0
10157361185413044_10157361290648044,2019-06-24 12:30:49,,,Du weisst das Slipknot dieses Jahr scho war?,0,0
10157361185413044_10157361290693044,2019-06-24 12:30:50,,,Betontod,0,0
10157361185413044_10157361294583044,2019-06-24 12:31:02,,,"Any Given Day
Chelsea Grin
Whitechapel
Make them Suffer
Bless the Fall
Suicide Silence
Burry Tomorrow
A Day to Remember
Heaven Shall Born
Korn
Green Day
Billy talent
Rammstein
The Devil wears Prada 
Bring me the Horizon
Disturbed
Crown the Empire

Linkin Park (Wär zu schön um wahr zu sein.. aber leider nicht möglich):/
- Deshalb Mike Shinoda

Zu viele!!!",5,0
10157361185413044_10157361294638044,2019-06-24 12:31:03,,,"System of a Down, Korn, die Ärzte, Billy Talent, the Blooshound gang",1,0
10157361185413044_10157361294648044,2019-06-24 12:31:04,,,Napalm death / misery index / nostromo / rise of the north star / hatebreed / kraanium,1,0
10157361185413044_10157361294658044,2019-06-24 12:31:04,,,Betontod und böhse onkelz,1,0
10157361185413044_10157361294748044,2019-06-24 12:31:07,,,Smash hit Combo 🤘,0,0
10157361185413044_10157361295623044,2019-06-24 12:31:08,,,ZiRKA logischerweise!,4,0
10157361185413044_10157361298563044,2019-06-24 12:31:18,,,René Renfer in flames isch soooooo hüfig i de schwiiiiz da gäbts sicher bessers 😜,0,0
10157361185413044_10157361298673044,2019-06-24 12:31:23,,,Pierce the Veil🥰🥰🥰,0,0
10157361185413044_10157361298788044,2019-06-24 12:31:28,,,"Stone sour
Motionless in white
Sixx: a.m.
Drowninh pool
Etc. einfach nicht immer wieder die gleichen bitte🙈😅",0,0
10157361185413044_10157361298923044,2019-06-24 12:31:32,,,"billy talent, a day to remember, flyleaf, soilwork, hollywood undead, onkelz, kraftklub, avenged sevenfold, skillet, deftones, rammstein, rise against,",0,0
10157361185413044_10157361298973044,2019-06-24 12:31:34,,,fear and loathing in las vegas,0,0
10157361185413044_10157361299058044,2019-06-24 12:31:38,,,RAMMSTEIN !!!,0,0
10157361185413044_10157361299148044,2019-06-24 12:31:41,,,Airbourne🤘🤘🔥🔥🔥,0,0
10157361185413044_10157361299278044,2019-06-24 12:31:46,,,Arnaud vergiss Sullivan King ned xD,1,0
10157361185413044_10157361299333044,2019-06-24 12:31:48,,,Shery Scofield ....ez abr....,0,0
10157361185413044_10157361299368044,2019-06-24 12:31:49,,,"In this moment
Arch enemy
Architects
Bullet for my valentine
Our last night
Parkway drive",23,0
10157361185413044_10157361299373044,2019-06-24 12:31:49,,,Volbeat,0,0
10157361185413044_10157361299393044,2019-06-24 12:31:49,,,Pierce The Veil,0,0
10157361185413044_10157361299478044,2019-06-24 12:31:53,,,"Robin Schierholz ja war dabei, wäre toll nochmal zu hören",0,0
10157361185413044_10157361299513044,2019-06-24 12:31:54,,,😉,0,0
10157361185413044_10157361303398044,2019-06-24 12:32:01,,,Green Day 🤞🏽🤞🏽,0,0
10157361185413044_10157361307063044,2019-06-24 12:32:13,,,"Rammstein, Foo Fighters, Metallica",1,0
10157361185413044_10157361307108044,2019-06-24 12:32:14,,,"Korn, Metallica, Gun’s n Roses, Marilyn manson, Rob zombie",0,0
10157361185413044_10157361307158044,2019-06-24 12:32:15,,,"Rammstein 
Five Finger Death Punch
Tool
Muse",4,0
10157361185413044_10157361307523044,2019-06-24 12:32:24,,,"Warbringer,Havock,Death Angel.hed p.e,
TheVandals,Guttermouth..voodoo glow skulls,",0,0
10157361185413044_10157361307713044,2019-06-24 12:32:28,,,INSANITY wär iz de äntlech mau na🤔,7,1
10157361185413044_10157361311588044,2019-06-24 12:32:33,,,Sandra Rüegsegger ärzte wäre ume mau öpis odr? 😎,0,1
10157361185413044_10157361311598044,2019-06-24 12:32:33,,,"five finger
slipknot
onkelz",0,2
10157361185413044_10157361311613044,2019-06-24 12:32:34,,,"ARCHITECTS, Northlane, MONUMENTS, Heart Of A Coward, Wage War, After The Burial, August Burns Red, While She Sleeps, BETRAYING THE MARTYRS, Sleep Token",3,1
10157361185413044_10157361311738044,2019-06-24 12:32:36,,,As Sanity Fades,5,0
10157361185413044_10157361312193044,2019-06-24 12:32:41,,,Jester's Quest,2,0
10157361185413044_10157361312843044,2019-06-24 12:32:47,,,Broilers🤘,0,0
10157361185413044_10157361316578044,2019-06-24 12:32:51,,,"Gojira, Jinjer, Soilwork, Lacuna Coil, The Agonist, Architects, Bad Wolves, FFDP, Cellar Darling, Carpenter Brut, Feared, Hatebreed, Hellyeah, Ensiferum",0,0
10157361185413044_10157361316583044,2019-06-24 12:32:51,,,Rammstein 🤘🏼🤘🏼,0,0
10157361185413044_10157361316613044,2019-06-24 12:32:52,,,"Ghost, System of a Down, Avatar, Enter Shikari, Fever 333, Billy Talent, Anti Flag, Itchy, Donots, Die Ärzte, Airbourne, Nine Inch Nails, Hatebreed ❤️",3,1
10157361185413044_10157361316953044,2019-06-24 12:32:59,,,Awake The Dreamer,1,0
10157361185413044_10157361320618044,2019-06-24 12:33:04,,,Queensryche,0,0
10157361185413044_10157361320698044,2019-06-24 12:33:06,,,Traveller,0,0
10157361185413044_10157361320763044,2019-06-24 12:33:07,,,Korn / Caliban / Gojira /,1,0
10157361185413044_10157361320828044,2019-06-24 12:33:07,,,"korn, rammstein, deftones, attila, i see stars, architects, drowning pool, system of a down,meshuggah, parkway drive, jinjer arch enemy",0,0
10157361185413044_10157361320953044,2019-06-24 12:33:09,,,"Tenacouius D 
Die Ärzte
Skillet
Disturbed 
J.B.O
Knorkator",2,0
10157361185413044_10157361324518044,2019-06-24 12:33:11,,,AVIANA,1,0
10157361185413044_10157361324813044,2019-06-24 12:33:19,,,FEVER 333,5,0
10157361185413044_10157361324858044,2019-06-24 12:33:20,,,"Zsk,feine sahne fischfilet,wizo,slime, stiff little fingers , tv smith , talco, ska-p , chaos uk , fonduekotze, alarmsignal , turbobier",1,1
10157361185413044_10157361328573044,2019-06-24 12:33:25,,,I Prevail,3,0
10157361185413044_10157361328688044,2019-06-24 12:33:32,,,Avenged sevenfold,0,0
10157361185413044_10157361328693044,2019-06-24 12:33:32,,,"Hatebreed
Hellyeah",0,0
10157361185413044_10157361328778044,2019-06-24 12:33:35,,,DEFENDER,4,1
10157361185413044_10157361328793044,2019-06-24 12:33:36,,,Enter shikari,0,0
10157361185413044_10157361328918044,2019-06-24 12:33:41,,,Böhse onkelz. Korn.   Rammstein. TuXedoo wielander. Nightwish. Greenday,3,0
10157361185413044_10157361328938044,2019-06-24 12:33:43,,,Red Hot Chilli Pepper,0,0
10157361185413044_10157361328943044,2019-06-24 12:33:44,,,Robin Häfliger hahaha jooo 😂,0,0
10157361185413044_10157361336143044,2019-06-24 12:33:52,,,"RAMMSTEIN!!!!
und BREAKING BENJAMIN Biteeee 🙏🙏",6,0
10157361185413044_10157361336198044,2019-06-24 12:33:55,,,"FFDP, InFlames, Helloween, ParkwayDrive, MachineHead, Tool, Alice in Chains, Billy Talent, Disturbed",2,0
10157361185413044_10157361336213044,2019-06-24 12:33:56,,,freiwild und five finger death punch 🤗,0,0
10157361185413044_10157361336233044,2019-06-24 12:33:57,,,Agregia!!!,0,0
10157361185413044_10157361336238044,2019-06-24 12:33:57,,,Psychopunch,0,0
10157361185413044_10157361336268044,2019-06-24 12:33:59,,,"I prevail , green day",0,0
10157361185413044_10157361336438044,2019-06-24 12:34:03,,,"betontod
ärzte
amorphis
dream theater",2,0
10157361185413044_10157361336493044,2019-06-24 12:34:08,,,Parkeay drive 😍,0,0
10157361185413044_10157361336523044,2019-06-24 12:34:09,,,"Knorkartor,Nine Inch Nails.....und Knöppel",0,0
10157361185413044_10157361336528044,2019-06-24 12:34:09,,,Wolfmother!,5,0
10157361185413044_10157361336538044,2019-06-24 12:34:10,,,"I Prevail
The Plot In You
For Today
Our Last Night
Architects",0,0
10157361185413044_10157361336598044,2019-06-24 12:34:11,,,Artefuckt,0,0
10157361185413044_10157361336813044,2019-06-24 12:34:14,,,"Flogging Molly, Foo Fighters, Tenacious D, I Prevail",6,0
10157361185413044_10157361337493044,2019-06-24 12:34:29,,,"Böhse Onkelz, Excelsis, Pretty Maids",2,0
10157361185413044_10157361341013044,2019-06-24 12:34:32,,,Rammstein rammstein rammstein,1,0
10157361185413044_10157361344638044,2019-06-24 12:34:41,,,Bad Religion,0,0
10157361185413044_10157361344773044,2019-06-24 12:34:45,,,Rammstein😜,1,0
10157361185413044_10157361344778044,2019-06-24 12:34:45,,,"Die Ärzte 
Black Stone Cherry
Nine Inch Nails
Anathema
Wolfmother
Green Day
Royal Blood
Rammstein
Disturbed
Matt Boroff
Stone Sour
Royal Republic",0,0
10157361185413044_10157361344783044,2019-06-24 12:34:45,,,"Rammstein, Sum 41, marilyn manson , limp bizkit",1,2
10157361185413044_10157361348323044,2019-06-24 12:34:46,,,"Rammstein
Vale tudo
Terror
The Busters 😉
Floggin Molly
Tesa
Deeznuts
Talco
Und natürlich Rammstein!",16,2
10157361185413044_10157361348333044,2019-06-24 12:34:47,,,Catalyst,2,0
10157361185413044_10157361348478044,2019-06-24 12:34:51,,,Abandoned By Bears,1,0
10157361185413044_10157361352028044,2019-06-24 12:34:54,,,"Iron Maiden, Rammstein, Frei Wild, Alestorm, Nightwish, In Extremo, Five Finger Death Punch, Slayer, Anthrax",1,0
10157361185413044_10157361352048044,2019-06-24 12:34:55,,,Justin bieber,0,1
10157361185413044_10157361352053044,2019-06-24 12:34:56,,,"Ramstein,böse onkelz,ärzte
Slioknot.",0,0
10157361185413044_10157361352163044,2019-06-24 12:35:05,,,"Rammstein
Volbeat
Billy Talent
Bury Tomorrow
Bring me the Horizon
Architects
Bullet for my Valentine",4,0
10157361185413044_10157361352283044,2019-06-24 12:35:08,,,"Volbeat, In Flames, Children of Bodom, Alcest, Anathema, Alter Bridge, Parkway Drive, Five Finger Death Punch, Slash, Karnivool 🎸🎸🎸",0,0
